typing_speed,mouse_movements,time_of_day,failed_attempts,location,device,browser,download_count,is_anomaly,risk_label
34.46928759215366,164.01092787909926,8.576201337094872,0,Anantapur,Dell Laptop,Chrome,0,0,0
46.97446761213756,169.11551820678238,13.93690655386102,0,Hyderabad,Dell Laptop,Chrome,0,0,0
48.315910151863704,190.5653134814415,6.079017574788874,0,Hyderabad,Dell Laptop,Chrome,0,0,0
66.2509557982245,132.29840367997508,12.297228294571957,0,Anantapur,Dell Laptop,Chrome,0,0,0
58.194975398234135,148.28601758848419,6.434049556972747,0,Anantapur,Dell Laptop,Chrome,0,0,0
55.824277587751375,144.285351282546,12.79458978885939,0,Anantapur,Dell Laptop,Chrome,0,0,0
74.45966056962261,169.62795075675112,12.531751574192016,0,Anantapur,Dell Laptop,Chrome,0,0,0
60.714729913269416,117.38411245185812,12.253803256538168,0,Hyderabad,Dell Laptop,Chrome,0,0,0
63.2975923222264,168.88955712110945,8.840110234296384,0,Anantapur,Office Desktop,Chrome,0,0,0
65.74616635134296,68.76811952244215,17.63386499781255,0,Anantapur,Office Desktop,Chrome,0,0,0
66.11504596087958,139.78379927875437,19.837147129063705,0,Anantapur,Dell Laptop,Chrome,1,0,0
69.30109009135758,171.07525455726352,12.498926965376011,0,Anantapur,Dell Laptop,Chrome,2,0,0
54.21452804430059,169.9405411138129,13.430399207931675,0,Hyderabad,Office Desktop,Chrome,0,0,0
50.21948513323521,157.7732209878377,13.81588637791942,0,Anantapur,Dell Laptop,Chrome,0,0,0
50.128750418751785,136.9817657193006,13.138459810330511,0,Anantapur,Dell Laptop,Chrome,0,0,0
59.80525278898769,139.86883519855385,10.595880855486193,0,Anantapur,Dell Laptop,Chrome,0,0,0
80.36281783031156,113.42839354065507,7.943290106212167,0,Hyderabad,Office Desktop,Chrome,0,0,0
49.714587358130835,186.80868825479723,15.191958101806502,0,Anantapur,Dell Laptop,Chrome,0,0,0
93.02518991512025,160.7501420235233,17.82171981121575,0,Hyderabad,Office Desktop,Chrome,0,0,0
64.60701626093952,85.37513465862311,6.425336484023432,0,Anantapur,Dell Laptop,Chrome,0,0,0
63.08633411445458,130.99018408362494,9.931083814624142,0,Anantapur,Dell Laptop,Chrome,0,0,0
60.43270859346481,150.46894775974826,13.52969731003943,0,Anantapur,Office Desktop,Chrome,0,0,0
79.81425512072875,184.46784514475598,20.071618982501953,0,Anantapur,Office Desktop,Chrome,1,0,0
49.71306065876786,166.37280342627764,9.155104043307173,0,Hyderabad,Office Desktop,Chrome,1,0,0
75.98613021996155,125.22338549326427,17.117538412949266,0,Anantapur,Dell Laptop,Chrome,0,0,0
52.61327929123945,158.90015453710956,12.689924966482424,0,Anantapur,Dell Laptop,Chrome,2,0,0
141.0391288750502,30.355498385185307,4.613485527615459,4,Russia,MacBook,Tor Browser,25,1,1
11.036524774089596,18.200799938648274,4.200771271278146,2,Unknown IP,Unknown Mobile,Firefox,31,1,1
68.27328688971201,155.6031287048254,10.640173364810348,0,Anantapur,Dell Laptop,Chrome,0,0,0
43.245018092375794,120.05078125682061,11.428991246165827,0,Anantapur,Dell Laptop,Chrome,0,0,0
49.98442528077412,148.77195026954809,9.24311813902344,0,Anantapur,Office Desktop,Chrome,0,0,0
63.69181743491161,129.3876635182835,6.90727224275413,0,Hyderabad,Dell Laptop,Chrome,2,0,0
43.02315724382812,112.1757742529652,6.940284966514046,0,Hyderabad,Dell Laptop,Chrome,0,0,0
54.028823909814534,164.69787794358814,16.782658149208924,0,Anantapur,Office Desktop,Chrome,0,0,0
67.87785617015604,150.73561083786956,3.523267826050196,0,Anantapur,Dell Laptop,Chrome,0,0,0
61.24310623795167,99.7854989034727,9.207604664186569,0,Anantapur,Dell Laptop,Chrome,0,0,0
63.393828805561704,164.32681970343887,18.819722916371752,0,Anantapur,Dell Laptop,Chrome,0,0,0
146.46070734258072,566.4657199619951,0.2258833076061464,4,Unknown IP,Unknown Mobile,Tor Browser,17,1,1
59.6683544640581,115.03263818395946,9.809825113725545,0,Anantapur,Dell Laptop,Chrome,0,0,0
72.71352958395563,167.21847941943759,9.806749549285737,0,Anantapur,Dell Laptop,Chrome,0,0,0
70.58319217398527,113.8266494706325,15.999114707576197,0,Anantapur,Dell Laptop,Chrome,1,0,0
73.81749461893567,148.92390416506566,8.439689496496971,0,Anantapur,Dell Laptop,Chrome,2,0,0
60.07464337285354,140.23437216966218,10.345191394972774,0,Anantapur,Dell Laptop,Chrome,0,0,0
69.92598831698623,158.52861801100397,19.423741457973918,0,Anantapur,Dell Laptop,Chrome,0,0,0
55.58629869467899,139.26027397767837,19.1173738407102,0,Anantapur,Office Desktop,Chrome,1,0,0
62.85015472324509,157.3439974047718,6.2756705610176935,0,Hyderabad,Dell Laptop,Chrome,1,0,0
47.632088953792255,152.07560584922996,13.42738730882119,0,Anantapur,Dell Laptop,Chrome,0,0,0
59.45395889428921,152.74055800436747,17.685705085603015,0,Anantapur,Dell Laptop,Chrome,1,0,0
58.101321162713376,162.50917912903094,14.053544090740242,0,Anantapur,Dell Laptop,Chrome,1,0,0
11.55304108072222,54.87835465556764,2.3967426522621618,4,Unknown IP,Unknown Mobile,Firefox,30,1,1
48.47277317575915,157.1347034791344,9.955952607944226,0,Anantapur,Dell Laptop,Chrome,0,0,0
146.9328001785653,21.121809906646334,2.152354147766248,2,Unknown IP,Dell Laptop,Firefox,5,1,1
65.55759135321992,136.20814175556623,8.176611905543558,0,Anantapur,Dell Laptop,Chrome,1,0,0
42.19135844148865,107.44002801240146,13.008377747129591,0,Anantapur,Office Desktop,Chrome,0,0,0
73.62021569222324,147.77503153866934,13.229554063844928,0,Anantapur,Dell Laptop,Chrome,1,0,0
54.71109160380216,130.2456112450037,11.712995178271505,0,Hyderabad,Dell Laptop,Chrome,0,0,0
58.93549339561635,147.06599432824044,16.223260937057006,0,Anantapur,Dell Laptop,Chrome,0,0,0
11.206184411551643,16.438493081809295,2.6691003277785224,5,Unknown IP,Unknown Mobile,Firefox,16,1,1
50.518105960245194,151.00125252440662,8.657748428454786,0,Anantapur,Office Desktop,Chrome,0,0,0
64.23596121955373,85.43712274448336,12.05342907236791,0,Anantapur,Dell Laptop,Chrome,0,0,0
46.6037447244894,194.11299550286378,14.980443907456497,1,Anantapur,Dell Laptop,Chrome,1,0,0
61.59963301292564,196.1589312738283,0.12545098473387384,0,Anantapur,Dell Laptop,Chrome,0,0,0
55.686661413054104,156.08468513850366,8.0166468443439,0,Anantapur,Dell Laptop,Chrome,0,0,0
48.95307275264355,147.25850327322618,11.200656048940544,0,Anantapur,Office Desktop,Chrome,0,0,0
54.76302924646092,115.35093960959523,9.612012820142342,0,Anantapur,Dell Laptop,Chrome,0,0,0
62.59059906765209,162.53025146295337,21.390112502748195,0,Anantapur,Office Desktop,Chrome,0,0,0
68.81172554036966,127.12234779116034,14.741905696699067,0,Anantapur,Dell Laptop,Chrome,1,0,0
167.85793898226265,0.0,4.624736886745021,3,Tor Node,MacBook,Chrome,28,1,1
61.78628756026681,154.64284669481782,15.826178168100327,0,Anantapur,Dell Laptop,Chrome,2,0,0
73.3751350029776,158.37756433528568,6.551739045780614,0,Anantapur,Office Desktop,Chrome,0,0,0
52.481772726872784,161.71930373768345,8.014532897201308,0,Anantapur,Dell Laptop,Chrome,0,0,0
56.89439287155102,139.74938045015978,11.612565773462856,0,Anantapur,Dell Laptop,Chrome,0,0,0
59.26049537818457,178.72466417679232,16.04319783748477,0,Anantapur,Dell Laptop,Chrome,0,0,0
50.183504266140396,164.39698251245625,11.655944803164926,0,Hyderabad,Office Desktop,Chrome,0,0,0
54.18138760298118,166.7961455330724,5.172656121952022,0,Anantapur,Dell Laptop,Chrome,0,0,0
9.317696334434448,10.4112522513944,21.859438599002146,4,Russia,MacBook,Tor Browser,11,1,1
57.44915172099727,117.14388011498045,13.740540109267958,0,Anantapur,Dell Laptop,Chrome,0,0,0
78.72053887002716,148.90124919243308,7.700943632702296,0,Anantapur,Dell Laptop,Chrome,0,0,0
40.93024924409113,111.38954299048234,13.027929533650392,1,Anantapur,Office Desktop,Chrome,1,0,0
48.367003603724626,156.34924086181962,13.909096996250188,0,Anantapur,Office Desktop,Chrome,0,0,0
70.99785600915345,129.3182051870208,14.968961998068993,0,Hyderabad,Dell Laptop,Chrome,0,0,0
52.69618728646681,117.2580765989363,10.610434327000982,0,Anantapur,Office Desktop,Chrome,0,0,0
64.20677740527863,112.90069495117345,11.749681289518886,0,Anantapur,Dell Laptop,Chrome,0,0,0
49.01512381001835,168.54695247933606,14.7875425454085,0,Anantapur,Dell Laptop,Chrome,0,0,0
53.137910493826865,140.8934739645764,12.934833782859778,0,Hyderabad,Dell Laptop,Chrome,1,0,0
63.97297082315258,109.57781036485903,8.602468378975427,0,Anantapur,Dell Laptop,Chrome,0,0,0
65.82896085862565,221.6134877081185,8.34979428760563,0,Anantapur,Office Desktop,Chrome,0,0,0
58.04981674604768,201.99469653774526,13.584731386470033,1,Anantapur,Dell Laptop,Chrome,0,0,0
59.63339554251783,149.20375981991106,7.34926986934938,0,Anantapur,Dell Laptop,Chrome,0,0,0
54.3009606933005,123.7999083092879,6.206990525294231,0,Anantapur,Dell Laptop,Chrome,0,0,0
66.47373345056116,134.19497843202694,13.771271151712071,0,Anantapur,Dell Laptop,Chrome,0,0,0
55.445505214994085,119.3811395680687,14.220693597949989,0,Hyderabad,Dell Laptop,Chrome,0,0,0
63.9889195624195,130.80110956279765,17.763131519877668,0,Anantapur,Office Desktop,Chrome,0,0,0
57.034116381715016,110.26478883389296,11.486245643189044,0,Anantapur,Dell Laptop,Chrome,0,0,0
54.5424441597829,116.68524807921804,8.242321485768219,0,Anantapur,Dell Laptop,Chrome,2,0,0
147.05135316853972,579.1590422078501,22.031440703539708,5,Russia,MacBook,Firefox,48,1,1
26.651268083793546,157.27670374503552,13.061947900204945,0,Anantapur,Office Desktop,Chrome,0,0,0
1.2413723575873359,21.694846892213455,3.663853646567241,4,Unknown IP,MacBook,Chrome,22,1,1
66.40067575374209,96.72889687971713,15.60379148590477,0,Anantapur,Dell Laptop,Chrome,0,0,0
154.32149123538386,634.4007996772987,4.297661348798259,5,Tor Node,Unknown Mobile,Chrome,22,1,1
55.62276148007441,157.4630282741475,7.872649200439282,0,Anantapur,Dell Laptop,Chrome,0,0,0
54.467267827931934,116.39033866378472,7.770739092702037,0,Hyderabad,Dell Laptop,Chrome,0,0,0
63.228921514577806,170.14758331364354,16.633014632533985,0,Anantapur,Dell Laptop,Chrome,0,0,0
65.21242773261127,142.09907917207425,16.213904895768486,0,Anantapur,Dell Laptop,Chrome,0,0,0
126.5321156937009,21.49254416553588,21.542114264869856,3,Russia,Unknown Mobile,Firefox,7,1,1
44.722428198917925,131.36246368330154,15.546514945241224,0,Anantapur,Dell Laptop,Chrome,0,0,0
11.505333865992831,29.92459700171596,4.174143144255778,3,Unknown IP,MacBook,Firefox,22,1,1
52.305493179348204,150.87402402641234,16.510150798463904,0,Hyderabad,Office Desktop,Chrome,0,0,0
77.64313592830874,167.67143798028627,14.140942752125282,0,Anantapur,Dell Laptop,Chrome,1,0,0
59.07184705576074,144.3501330668763,11.595283870325215,0,Anantapur,Dell Laptop,Chrome,0,0,0
60.885323362133455,196.9999923033254,10.00451411953282,0,Anantapur,Office Desktop,Chrome,0,0,0
48.847181431684184,131.90239814015627,6.2427159091086315,0,Anantapur,Dell Laptop,Chrome,0,0,0
66.82651132791405,148.24637490762208,15.122394661298385,0,Hyderabad,Office Desktop,Chrome,0,0,0
66.59126123781977,127.96767480475035,9.433627565092372,0,Anantapur,Office Desktop,Chrome,0,0,0
59.17763223601501,187.64427954920433,8.118492875900355,0,Hyderabad,Office Desktop,Chrome,0,0,0
72.68853202666558,135.94105965574025,10.499130240397067,0,Hyderabad,Dell Laptop,Chrome,0,0,0
61.807375778518214,154.22294945183984,7.8097819035561304,0,Hyderabad,Dell Laptop,Chrome,1,0,0
59.83549527985893,98.16299324963899,12.410268735466815,0,Anantapur,Office Desktop,Chrome,0,0,0
61.490518130284215,144.91603621179152,10.348602084954088,0,Anantapur,Dell Laptop,Chrome,0,0,0
58.424630232759675,134.91052497609678,8.171377503314147,0,Anantapur,Dell Laptop,Chrome,0,0,0
62.36746979631186,155.79460689235816,13.200614384995918,0,Anantapur,Dell Laptop,Chrome,1,0,0
80.12033273561491,121.23678162030635,16.905290194202557,0,Anantapur,Dell Laptop,Chrome,0,0,0
58.73833592074966,145.81960841372663,13.316689447699401,0,Anantapur,Dell Laptop,Chrome,1,0,0
74.9005094843569,88.95110569246488,9.73329070350215,0,Anantapur,Dell Laptop,Chrome,0,0,0
67.16681125537387,163.87778521960985,16.727481160014406,0,Anantapur,Dell Laptop,Chrome,0,0,0
58.310145832019934,99.41291074921713,3.1469045558490354,0,Anantapur,Office Desktop,Chrome,1,0,0
68.83529207101095,144.2444208945446,12.344171761903773,1,Anantapur,Dell Laptop,Chrome,0,0,0
65.06530537311505,131.33726143488192,13.218347960112512,0,Anantapur,Dell Laptop,Chrome,0,0,0
43.40318544533879,174.97589961054928,10.583012942963993,0,Hyderabad,Dell Laptop,Chrome,0,0,0
60.99212457686166,205.40600359342545,21.7053937755913,0,Anantapur,Dell Laptop,Chrome,0,0,0
159.92554715839208,342.19255855442134,4.658336172287144,4,Anantapur,MacBook,Firefox,37,1,1
14.267768652997125,478.58768552857646,2.256067529556201,5,Anantapur,MacBook,Firefox,47,1,1
61.65648571580116,104.57930983348177,17.305740640424258,0,Hyderabad,Dell Laptop,Chrome,0,0,0
46.12961207697868,136.96993134167087,14.59122753381638,0,Anantapur,Dell Laptop,Chrome,0,0,0
72.09496827834494,152.9322725181841,13.373405002923338,0,Anantapur,Office Desktop,Chrome,0,0,0
63.657420403617266,154.0052229186894,15.506047680451356,0,Hyderabad,Office Desktop,Chrome,1,0,0
68.38004700885885,159.8928111136964,14.96765594159329,0,Hyderabad,Dell Laptop,Chrome,0,0,0
55.44308677886046,110.2966743042742,8.493598151006282,0,Hyderabad,Dell Laptop,Chrome,0,0,0
14.94045160213205,529.8734031329955,0.14568951890891668,3,Unknown IP,MacBook,Tor Browser,9,1,1
65.98263882941814,147.9066084773883,8.715611316451247,0,Anantapur,Dell Laptop,Chrome,0,0,0
54.47401452104985,158.37726523499174,5.718080170705239,0,Anantapur,Office Desktop,Chrome,0,0,0
45.96202016261684,156.4697618959215,15.347928151454475,0,Anantapur,Office Desktop,Chrome,2,0,0
74.3543742573634,126.5822555763948,10.618228610488044,0,Anantapur,Office Desktop,Chrome,0,0,0
63.980504475036895,169.55701841141388,13.929941835834867,0,Anantapur,Dell Laptop,Chrome,0,0,0
68.49173097307457,129.15244657585654,15.368072271150655,0,Anantapur,Dell Laptop,Chrome,0,0,0
64.80537538426488,184.55508024380566,9.13212170730929,0,Anantapur,Office Desktop,Chrome,0,0,0
51.11215774303678,132.63047411574217,9.2600140230081,0,Hyderabad,Office Desktop,Chrome,0,0,0
51.61160977085888,145.0243634040528,19.11824105733226,0,Anantapur,Dell Laptop,Chrome,0,0,0
70.5789024213926,191.10107791077223,14.848662901960985,0,Anantapur,Dell Laptop,Chrome,0,0,0
64.50845480734885,150.70184584493109,12.690798186140483,0,Hyderabad,Dell Laptop,Chrome,1,0,0
64.49736043209474,177.2304460376926,10.025923089811457,1,Anantapur,Office Desktop,Chrome,0,0,0
14.753893562249893,11.043966761627424,3.071671806572619,2,Unknown IP,MacBook,Chrome,48,1,1
69.73434259275719,179.7631215569399,9.193071578226633,1,Anantapur,Dell Laptop,Chrome,0,0,0
58.78733454475919,142.59877468070786,11.648580525655055,0,Hyderabad,Dell Laptop,Chrome,0,0,0
61.31156874076888,141.39444647991763,14.944875381237887,0,Anantapur,Dell Laptop,Chrome,0,0,0
60.35717580346085,121.2987778064931,15.808550314866768,0,Hyderabad,Dell Laptop,Chrome,0,0,0
68.54964035108645,148.13570904721496,13.100263308946927,0,Anantapur,Office Desktop,Chrome,0,0,0
137.12073172092062,10.81511907791692,3.0748046607500137,3,Russia,MacBook,Tor Browser,28,1,1
153.33335060541927,24.7725901467591,3.192337813784818,3,Russia,MacBook,Firefox,43,1,1
53.74098986609862,150.58316923903863,12.137204858671199,0,Anantapur,Dell Laptop,Chrome,0,0,0
54.26116815092466,167.74406922811983,14.103290884923567,0,Anantapur,Office Desktop,Chrome,1,0,0
164.0642281650813,24.443607412631053,3.356729041442779,2,Russia,MacBook,Tor Browser,29,1,1
61.47766624643322,166.8444593839592,11.706008165881627,0,Anantapur,Dell Laptop,Chrome,0,0,0
55.37036533177085,135.12638243843512,16.20193856430784,0,Anantapur,Dell Laptop,Chrome,0,0,0
52.943415292672995,161.15700425262733,13.912708700324098,0,Anantapur,Office Desktop,Chrome,0,0,0
40.77427920392601,176.9523529202587,11.054017909124678,0,Hyderabad,Dell Laptop,Chrome,0,0,0
46.98525176057181,99.96847953445699,13.74582613302436,0,Anantapur,Dell Laptop,Chrome,0,0,0
58.649993574676444,134.33536007302297,11.96202382226129,0,Anantapur,Dell Laptop,Chrome,0,0,0
63.69860887669045,175.241506291997,8.865978926038274,0,Anantapur,Dell Laptop,Chrome,0,0,0
65.52409858151435,76.83122996543244,9.786996325612282,0,Anantapur,Dell Laptop,Chrome,0,0,0
57.387932893620935,121.3795275659974,4.144823551603879,0,Anantapur,Office Desktop,Chrome,0,0,0
61.940440257157874,176.04193459136715,6.130985420063432,0,Anantapur,Office Desktop,Chrome,0,0,0
64.27055554839318,178.17639768709276,21.103459901554054,0,Anantapur,Office Desktop,Chrome,1,0,0
58.571379600881016,162.46411795047334,22.068433874003162,0,Anantapur,Office Desktop,Chrome,0,0,0
62.62261069791355,140.65894208513598,18.357983506240465,0,Anantapur,Office Desktop,Chrome,0,0,0
66.30874125970631,216.13446182311446,10.590763189778412,0,Anantapur,Dell Laptop,Chrome,1,0,0
44.697529036181706,220.2581742468728,4.498628973923006,0,Hyderabad,Dell Laptop,Chrome,1,0,0
77.63832074924377,186.89136538562047,9.408686980571417,0,Anantapur,Dell Laptop,Chrome,1,0,0
55.05526272939366,159.4430803291218,12.895012640682658,0,Hyderabad,Dell Laptop,Chrome,0,0,0
76.71518357944512,183.93951692521694,13.314297072064356,0,Anantapur,Dell Laptop,Chrome,2,0,0
56.14987582236785,185.1064863550269,7.842212618299151,0,Anantapur,Office Desktop,Chrome,0,0,0
75.90304427539913,118.80530591704927,11.481463883584894,0,Hyderabad,Dell Laptop,Chrome,0,0,0
57.4317180285581,215.4362396254601,8.371080964918105,0,Hyderabad,Dell Laptop,Chrome,0,0,0
62.14253841397631,172.4890156713818,15.851547123819307,0,Anantapur,Office Desktop,Chrome,1,0,0
73.41489250624694,128.07727163320752,9.631680975698735,0,Anantapur,Office Desktop,Chrome,0,0,0
